Date,TWD,TWS
13:32:37,322,5.425
13:32:43,322,5.625
13:32:50,313,5.225
13:32:56,322,4.225
13:33:03,320,5.225
13:33:09,320,4.375
13:33:15,322,4.375
13:33:21,322,3.825
13:33:27,320,3.2
13:33:33,316,2.975
13:33:39,318,4.15
13:33:46,319,4.825
13:33:52,324,5.4
13:33:58,320,4.55
13:34:04,322,5.25
13:34:11,318,4.775
13:34:17,318,3.75
13:34:23,318,3.825
13:34:29,318,3.475
13:34:35,325,4.15
13:34:41,322,4.275
13:34:48,323,5.875
13:34:54,315,5.05
13:35:00,312,3.675
13:35:06,315,3.2
13:35:12,315,2.875
13:35:19,318,4.2
13:35:25,321,5.5
13:35:31,323,5.35
13:35:37,323,5.45
13:35:43,324,5.225
13:35:49,318,4.85
13:35:55,316,3.975
13:36:02,310,3.5
13:36:08,314,3.275
13:36:14,313,2.825
13:36:20,312,3.575
13:36:27,317,3.45
13:36:33,318,3
13:36:39,317,3.225
13:36:45,322,3.025
13:36:51,320,3.525
13:36:57,317,3.3
13:37:04,321,3.95
13:37:10,312,4.7
13:37:16,313,4.1
13:37:22,312,3.675
13:37:28,324,3.325
13:37:34,317,3.1
13:37:40,312,3.6
13:37:59,318,4.425
13:38:05,320,3.1
13:38:11,321,2.85
13:38:17,311,4.5
13:38:23,314,4.5
13:38:36,313,4.5
13:38:42,314,6
13:38:48,316,4.3
13:38:55,314,4.45
13:39:01,309,4.525
13:39:07,321,4.6
13:39:13,319,4.475
13:39:20,321,3.95
13:39:26,318,3.75
13:39:32,315,5.275
13:39:38,314,5.675
13:39:44,311,5.125
13:39:50,313,5.675
13:40:15,319,5.3
13:40:21,317,4.075
13:40:27,320,5.3
13:40:33,318,5.275
13:40:39,323,5.175
13:40:46,319,5.025
13:40:51,319,5.25
13:41:04,317,5.55
13:41:10,317,4.8
13:41:16,319,3.5
13:41:23,319,3.375
13:41:29,308,3.275
13:41:35,314,3.475
13:41:41,313,3.425
13:41:50,310,3.925
13:41:56,312,3.925
13:42:02,312,4.525
13:42:08,318,4.525
13:42:24,319,5.875
13:42:30,311,5.325
13:42:36,316,3.475
13:42:43,318,3.625
13:42:49,322,3.45
13:42:55,315,2.825
13:43:01,319,3.425
13:43:13,309,4.7
13:43:31,316,4.25
13:43:38,311,3.625
13:43:44,315,3.475
13:43:50,315,3.375
13:43:56,315,4.85
13:44:02,309,4.2
13:44:08,312,3.5
13:44:14,310,2.85
13:44:20,323,3.95
13:44:27,319,4.275
13:44:33,312,4.075
13:44:39,312,3.375
13:44:45,312,4.025
13:44:51,319,3.9
13:44:58,317,4.15
13:45:04,319,3.975
13:45:10,320,3.95
13:45:16,316,3.975
13:45:23,317,4.8
13:45:29,318,3.425
13:45:35,319,4.275
13:45:41,320,5.3
13:45:47,313,4.65
13:45:53,316,5.15
13:46:00,319,3.475
13:46:06,318,3.9
13:46:12,317,3.35
13:46:18,321,4.65
13:46:25,322,5.325
13:46:31,321,5.1
13:46:37,320,3.65
13:46:44,314,3.225
13:46:50,316,3.85
13:46:56,317,4.85
13:47:02,320,4.95
13:47:08,319,4.9
13:47:14,318,5.175
13:47:20,319,5.1
13:47:26,321,5.075
13:47:33,322,6.875
13:47:38,322,5.475
13:47:44,318,5.75
13:47:51,317,4.55
13:48:03,316,4.8
13:48:09,324,4.75
13:48:16,311,3.525
13:48:22,317,3.45
13:48:28,314,3.325
13:48:34,311,3.175
13:48:40,318,3.425
13:48:46,319,4.375
13:48:52,322,5.35
13:48:58,321,5.125
13:49:11,315,3.25
13:49:17,322,4.825
13:49:24,322,5.5
13:49:30,322,5.55
13:49:36,327,5.725
13:49:42,322,5.225
13:49:49,310,3.825
13:49:55,316,4.65
13:50:01,311,3.3
13:50:07,312,1.6
13:50:13,318,3.325
13:50:20,312,3.075
13:50:26,319,3.475
13:50:32,322,3.1
13:50:38,319,2.625
13:50:44,319,1.35
13:50:50,317,3.275
13:50:56,318,5.05
13:51:02,314,5.2
13:51:14,313,3.5
13:51:20,320,3.95
13:51:26,315,2.8
13:51:32,317,4.35
13:51:38,322,4.45
13:51:44,319,4.675
13:51:50,321,4.625
13:51:57,322,5.45
13:52:03,319,5.55
13:52:09,319,5.225
13:52:15,327,5.35
13:52:22,316,4.95
13:52:28,317,4.95
13:52:34,324,4.9
13:52:40,320,4.75
13:52:47,320,4.75
13:52:53,314,5.05
13:52:59,320,5.425
13:53:05,315,4.825
13:53:11,318,4.6
13:53:17,319,4.575
13:53:24,315,4.85
13:53:30,328,5.4
13:53:39,325,6.375
13:53:52,324,5.35
13:53:58,326,5.45
13:54:04,323,5.35
13:54:11,323,5.425
13:54:23,318,5.5
13:54:35,314,4.875
13:54:41,320,4.4
13:54:47,322,4.675
13:54:53,320,4.325
13:55:05,318,4.025
13:55:12,315,3.325
13:55:18,317,3.625
13:55:24,323,4.625
13:55:30,318,4.875
13:55:39,317,7.225
13:55:45,324,5.7
13:55:51,319,5.475
13:55:57,321,4.95
13:56:03,323,6.5
13:56:09,317,5.525
13:56:15,323,5.1
13:56:21,317,4.425
13:56:28,322,4.55
13:56:37,317,5.3
13:56:43,316,6.125
13:56:49,321,5.475
13:56:56,325,5.425
13:57:02,321,5.375
13:57:08,321,5.575
13:57:14,327,5.425
13:57:20,325,5.1
13:57:26,320,5
13:57:32,311,4.125
13:57:38,317,4
13:57:44,323,3.35
13:57:50,324,3.275
